observation_timestamp,origin,destination,departure_date,lead_time_days,carrier,flight_number,fare_class,base_fare,taxes,airport_fee,fuel_surcharge,user_development_fee,convenience_fee,other_fee,total_fare,currency,source,source_url,availability_status,collection_status,raw_hash,created_at
2026-08-20T10:00:00,BLR,HYD,2026-09-04,15,Air India,AI-502,Economy,6564.9,396.6,363.81,1367.09,192.74,300.0,28.61,9213.75,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-04,LIMITED,VALID,8a28037c8519442c67f3f880514999338f1d9558cdc22261c7dcdea1a555d0b7,2026-09-04T00:39:47.725324
2026-08-20T10:00:00,BLR,HYD,2026-09-04,15,Vistara,UK-812,Economy,7040.74,421.53,320.8,1389.82,287.12,300.0,33.7,9793.71,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-04,AVAILABLE,VALID,5a6cece4b1ddc3f0215dc7c983b290c6898b763386a5c67f1d8d2cf30bdd0959,2026-09-04T00:39:47.725336
2026-08-20T10:00:00,BLR,HYD,2026-09-04,15,Akasa Air,QP-1102,Economy,5395.91,331.9,360.45,1242.06,198.1,300.0,14.59,7843.01,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-04,AVAILABLE,VALID,24a2caaf96f74e6f416c1aa96436147f0617bdf5caaa804038af242ad256338b,2026-09-04T00:39:47.725349
2026-08-20T10:00:00,BLR,HYD,2026-09-04,15,Akasa Air,QP-1304,Economy,5439.29,339.26,289.14,1345.83,189.31,300.0,10.65,7913.48,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-04,AVAILABLE,VALID,2ae7aa24379e549630857453cb1022a22c2b8dd6c29e3e5e7f0aa85b25eac9bb,2026-09-04T00:39:47.725359
2026-08-20T10:00:00,BLR,HYD,2026-09-04,15,SpiceJet,SG-403,Economy,5286.99,334.17,316.19,1396.43,223.25,300.0,0.84,7857.87,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-04,AVAILABLE,VALID,98b837fd2967f68117b552ce505ab2a6699e632faf545ecc030446d6585a6599,2026-09-04T00:39:47.725375
2026-08-20T10:00:00,BLR,HYD,2026-09-04,15,SpiceJet,SG-201,Economy,5236.7,334.33,321.79,1449.83,221.0,300.0,11.77,7875.42,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-04,AVAILABLE,VALID,cad39c74b1032702fe81293ee70f0936a01a0100488c6e71aa5e1a779b93692e,2026-09-04T00:39:47.725386
2026-08-20T10:00:00,BLR,HYD,2026-09-19,30,IndiGo,6E-305,Economy,4139.19,272.26,323.52,1306.09,224.03,300.0,36.3,6601.39,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-19,AVAILABLE,VALID,96c6ed30b1482f9ea2b7774a98a3047d1a4d839a069f1bc5d62fb00da22703f1,2026-09-04T00:39:47.725399
2026-08-20T10:00:00,BLR,HYD,2026-09-19,30,Air India,AI-502,Economy,4685.41,294.87,335.6,1212.08,211.73,300.0,14.46,7054.15,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-19,AVAILABLE,VALID,9a38b141fbaed7fb4a9d216c09cd9cda3a53d9c9275920d2347b428599819022,2026-09-04T00:39:47.725412
2026-08-20T10:00:00,BLR,HYD,2026-09-19,30,Vistara,UK-945,Economy,4988.11,308.96,290.53,1191.04,268.22,300.0,19.52,7366.38,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-19,AVAILABLE,VALID,af3d0b6771d3637eea3b4a75a5429105725ec47e8948823fd64bb04a2fcad67c,2026-09-04T00:39:47.725424
2026-08-20T10:00:00,BLR,HYD,2026-09-19,30,Vistara,UK-812,Economy,5076.13,323.97,341.25,1403.3,275.25,300.0,7.91,7727.81,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-19,AVAILABLE,VALID,1cd1ad086c894bf20ca9ae93a2daea6516cf6106230e4294df7b1ba1f5fe35b4,2026-09-04T00:39:47.725435
2026-08-20T10:00:00,BLR,HYD,2026-09-19,30,Akasa Air,QP-1102,Economy,3930.79,263.58,309.43,1340.75,283.81,300.0,3.51,6431.87,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-19,AVAILABLE,VALID,2201f4b29a6e1f8b16418a42ca1906d61fae8226b95d490683eb965459e73377,2026-09-04T00:39:47.725446
2026-08-20T10:00:00,BLR,HYD,2026-09-19,30,SpiceJet,SG-403,Economy,3923.27,263.64,313.04,1349.54,228.35,300.0,30.54,6408.38,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-09-19,AVAILABLE,VALID,8683a17801185af933061ace3a79221c35dd6d86cfd27bbbc9188955359f1e0f,2026-09-04T00:39:47.725459
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,IndiGo,6E-408,Economy,3961.92,260.12,358.16,1240.38,273.79,300.0,27.85,6422.22,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,00fddb35d71aad73e5cbf5c559f10ade2ecdb34f50bbfd0a48611554b4c7796c,2026-09-04T00:39:47.725482
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,Air India,AI-801,Economy,4561.57,286.75,321.91,1173.41,229.14,300.0,26.34,6899.12,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,6a74d41ff2ade8266a2edad7c81abce7ea82958a37c6193ec90ff870c5afd5b0,2026-09-04T00:39:47.725501
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,Vistara,UK-812,Economy,4775.32,307.55,308.48,1375.63,205.98,300.0,24.28,7297.24,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,9ce508de72d81e8eedf03aa4c3426ccb9177331eba84c89a7034002a4534dc2a,2026-09-04T00:39:47.725515
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,Akasa Air,QP-1304,Economy,3882.18,260.6,344.38,1329.75,261.77,300.0,35.98,6414.66,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,a916b2a39b0a31a2fcf86eeba39f568d5b0d64d0f5bd3ace247d994a7a8a41be,2026-09-04T00:39:47.725530
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,Akasa Air,QP-1102,Economy,3894.74,256.44,301.81,1234.06,188.75,300.0,21.08,6196.88,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,62fe654073f7ccbb40ecc4af26b363f1127a7697513fe33e41a591e5bc7e23cc,2026-09-04T00:39:47.725542
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,SpiceJet,SG-201,Economy,3655.49,248.36,313.45,1311.68,253.7,300.0,46.13,6128.81,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,9b4d17d98fb60117e42bd708efb1879619032ffd3c8a34d3675f1d5914cf9704,2026-09-04T00:39:47.725556
2026-08-20T10:00:00,BLR,HYD,2026-10-04,45,SpiceJet,SG-403,Economy,3766.76,255.37,370.22,1340.71,202.37,300.0,46.29,6281.72,INR,realtime_provider,https://api.airfarex.in/search?origin=BLR&dest=HYD&date=2026-10-04,AVAILABLE,VALID,f1110d7c345698a5dad97cc2f14c1bcd6b4c0cfb6da2f0573a9b27c8a638dc2f,2026-09-04T00:39:47.725566
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,IndiGo,6E-408,Economy,15180.39,830.75,303.55,1434.59,222.75,300.0,24.35,18296.38,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,1b19c6c2f5d08480e8a223f13ecdc99f89a823bda6e97a5a6db12e656ff68d0a,2026-09-04T00:39:47.725583
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,IndiGo,6E-204,Economy,15142.18,826.83,340.43,1394.41,244.14,300.0,30.13,18278.12,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,LIMITED,VALID,58418bc405b7f772d45c7cae2b5cd632f8f753885c8dbdb9804abb699baf4849,2026-09-04T00:39:47.725600
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,Air India,AI-502,Economy,17012.94,921.62,378.69,1419.52,212.67,300.0,26.96,20272.4,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,7d121fb50659e8a7652a38ed1feae40637c1110376b02729ce0ec2e6eff4d58a,2026-09-04T00:39:47.725619
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,Air India,AI-603,Economy,17316.56,933.88,369.92,1361.06,211.38,300.0,2.65,20495.45,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,0eb76d4b6f6f5524f752f610f584e0415721cc028fd5a03969c7a15cee0c79ba,2026-09-04T00:39:47.725633
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,Vistara,UK-812,Economy,18100.51,968.04,325.27,1260.31,219.85,300.0,13.63,21187.61,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,9f9c78ec40bdb63d2dfa951ff8cfa1a81e93a6ee2f59930b06c8f9538ef7b207,2026-09-04T00:39:47.725646
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,Vistara,UK-945,Economy,18284.99,976.46,286.09,1244.19,216.75,300.0,23.0,21331.48,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,b470842b0d1963af84b76974cc7ff900f8f6efb5ddcb3c6aaf4e898ffeed7d6c,2026-09-04T00:39:47.725656
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,Akasa Air,QP-1304,Economy,14338.71,789.09,367.21,1443.05,207.03,300.0,6.2,17451.29,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,c839f29bc44ce540b6f0150eab41453f3386c153c7955be7bdaba3aa5799c443,2026-09-04T00:39:47.725671
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,Akasa Air,QP-1102,Economy,14584.05,788.39,334.61,1183.73,287.97,300.0,47.03,17525.78,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,bca3a6a9e5e198e29c6f3f5b6445533867beeb7f3b4fbcdb0247279e1552fbb3,2026-09-04T00:39:47.725681
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,SpiceJet,SG-403,Economy,14191.29,764.89,345.22,1106.51,220.93,300.0,24.74,16953.58,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,26d8bbbeffedbbf89c92f918cf75815b9850603b55654a593a8c2821ba4799d8,2026-09-04T00:39:47.725694
2026-08-20T10:00:00,MAA,DEL,2026-08-21,1,SpiceJet,SG-201,Economy,14342.29,780.33,282.94,1264.39,201.05,300.0,32.7,17203.7,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-21,AVAILABLE,VALID,4a378c2837aa911d3ef9b38b0864fbee93a81b87c7a9ca3c8c1db3caa9915457,2026-09-04T00:39:47.725704
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,IndiGo,6E-305,Economy,10535.65,598.38,363.75,1432.0,282.34,300.0,49.99,13562.11,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,62cbffc0a44ccbc16ebc95673a6a9e77b0247c854af04b20148e234c619ed40d,2026-09-04T00:39:47.725722
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,Air India,AI-502,Economy,12264.68,669.84,378.24,1132.2,265.55,300.0,3.35,15013.86,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,e0304f76f80667a3c4790edfdc6a4891e3be8eec86b12eb18ce8e0d72410e896,2026-09-04T00:39:47.725745
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,Air India,AI-603,Economy,12018.27,668.71,353.48,1355.89,273.59,300.0,20.56,14990.5,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,715a23de7cf44793fd19998e8b32de14472ab64a677ce54cb1a70b98964fcbfc,2026-09-04T00:39:47.725757
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,Vistara,UK-945,Economy,12986.46,711.19,359.11,1237.31,193.13,300.0,0.52,15787.72,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,2c14fde692523018f95326d9e39f82e88f660e071789a36ac2fd39d0cb7d3de9,2026-09-04T00:39:47.725769
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,Akasa Air,QP-1102,Economy,10155.35,573.53,322.14,1315.24,182.99,300.0,12.64,12861.89,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,32107b5d08479cd7b190f721343687da5f0e96ab9c554e436b65e608f3f0cc55,2026-09-04T00:39:47.725782
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,Akasa Air,QP-1304,Economy,10217.9,570.74,328.65,1196.88,183.33,300.0,15.64,12813.14,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,9074b005d341adcdabebf27770d2fa41e15ab2c34167c51011a5a2381cabc927,2026-09-04T00:39:47.725795
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,SpiceJet,SG-201,Economy,10079.94,570.37,308.73,1327.44,194.52,300.0,32.64,12813.64,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,3304662a2b48bfed956b2fbaceca3a70d20c7a40eb5ae52f6e745148b0073535,2026-09-04T00:39:47.725807
2026-08-20T10:00:00,MAA,DEL,2026-08-27,7,SpiceJet,SG-403,Economy,9628.09,545.87,283.14,1289.31,188.39,300.0,8.83,12243.63,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-08-27,AVAILABLE,VALID,cc0757d0e4c2dc1b2fd41b2e0cf294ff06b5caa7953f8aa8a947da7023d37999,2026-09-04T00:39:47.725818
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,IndiGo,6E-305,Economy,10431.66,579.44,280.92,1157.23,182.59,300.0,33.71,12965.55,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,8ac5837f4605b9ccf9aff13c683658e27c8fdd45e4001f54b47dc40cd3ae83da,2026-09-04T00:39:47.725833
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,Air India,AI-603,Economy,11500.82,636.78,282.59,1234.86,249.63,300.0,19.97,14224.65,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,797af6815cf971fe7002d65677f7f3455f93faa988f65e9a8355e8ab1f519d21,2026-09-04T00:39:47.725852
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,Vistara,UK-945,Economy,12628.18,696.93,367.66,1310.39,200.7,300.0,39.28,15543.14,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,b5c5d55a5aeaa3eb829be4ca576f7e780c67990c3e5f99e53c29ad29e71208b7,2026-09-04T00:39:47.725872
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,Vistara,UK-812,Economy,12553.23,682.92,307.24,1105.1,284.82,300.0,46.39,15279.7,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,c73a93f74ec3034a5bc40a0f30628adbd11bbcc98b7b692962d26a162153020e,2026-09-04T00:39:47.725890
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,Akasa Air,QP-1304,Economy,9688.89,548.5,377.61,1281.04,190.25,300.0,40.54,12426.83,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,37fe4ccc922a75fca75df672f8f60520183278405aa5f8ee3102cbb1df2a8205,2026-09-04T00:39:47.725904
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,Akasa Air,QP-1102,Economy,9859.74,560.73,364.19,1354.88,261.7,300.0,9.87,12711.11,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,7ac449068b6663d440026dc64345abb6d6138ae5b6455be5610655bc687ed18e,2026-09-04T00:39:47.725916
2026-08-20T10:00:00,MAA,DEL,2026-09-04,15,SpiceJet,SG-403,Economy,9472.43,543.35,311.07,1394.5,197.02,300.0,4.68,12223.05,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-04,AVAILABLE,VALID,1abcd04dd576ed5b37d44583bd90501403974e3c8d7f922e59aeffd1c21d9b36,2026-09-04T00:39:47.725928
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,IndiGo,6E-408,Economy,7555.39,434.24,366.88,1129.39,258.9,300.0,47.23,10092.03,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,69d9d43ed3bdb5025263d4b11609f6dc94b735020e1d5fe4a1991030b71c8c7b,2026-09-04T00:39:47.725943
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,IndiGo,6E-204,Economy,7510.37,446.51,357.13,1419.88,185.84,300.0,20.72,10240.45,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,7b4dd18fa8b8bfeeebcda118955994d57b319ff37b7bd3b03a39092e52b9e608,2026-09-04T00:39:47.725955
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,Air India,AI-801,Economy,8432.78,477.74,345.06,1122.05,276.6,300.0,24.34,10978.57,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,fc552337c10098bc6e8dc7cafe2d2d7f3658c60988c518a2ca9796be395b0bda,2026-09-04T00:39:47.725975
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,Vistara,UK-812,Economy,8876.4,501.28,305.56,1149.19,289.91,300.0,18.47,11440.81,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,d0aa9c359a5896f6c17204043c04152d54d131cb87596bd7aaec66169c071c4d,2026-09-04T00:39:47.725997
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,Akasa Air,QP-1304,Economy,7102.07,412.33,345.91,1144.62,186.77,300.0,38.04,9529.74,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,071cb7833a06dbe0bbd447cc9656e4fcea3e7856d697b6bc465b64a637435ebe,2026-09-04T00:39:47.726010
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,Akasa Air,QP-1102,Economy,7098.44,417.12,347.54,1243.98,227.92,300.0,15.14,9650.14,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,f362925e69aece50c5aa7843adec25ac63224101d341e0a2e22f9a8afbb888d6,2026-09-04T00:39:47.726020
2026-08-20T10:00:00,MAA,DEL,2026-09-19,30,SpiceJet,SG-201,Economy,7002.29,417.01,362.74,1337.88,288.03,300.0,16.98,9724.93,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-09-19,AVAILABLE,VALID,77c1bd3d82a5b2556051238ae7d17bfb0bce19c1d8d5c147b8536e2a1db6647a,2026-09-04T00:39:47.726033
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,IndiGo,6E-204,Economy,7266.6,435.2,322.98,1437.4,271.23,300.0,26.65,10060.06,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,a220ee737f9270a488a7e2a9e1a06db50fd3e2e1d149277a690465996ae8a227,2026-09-04T00:39:47.726048
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,IndiGo,6E-408,Economy,7330.32,432.83,329.65,1326.28,288.87,300.0,4.23,10012.18,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,359bcc872cb3aa7c1e515df2d982933941d758c4be24ec5420a181a59bb82040,2026-09-04T00:39:47.726059
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,Air India,AI-502,Economy,8352.03,487.42,304.49,1396.38,264.12,300.0,38.73,11143.17,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,cd6bc0c8f58bc00b8813299c57996d856307ec65d042d5567af9a613adc5dc06,2026-09-04T00:39:47.726074
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,Air India,AI-603,Economy,8137.26,463.41,366.94,1130.87,214.9,300.0,18.72,10632.1,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,ef23dc46c66eba9f10aae3622c05e2ae8bf9eec5fc050a4606144c72f837e2db,2026-09-04T00:39:47.726090
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,Vistara,UK-812,Economy,8540.2,488.06,373.38,1221.02,264.57,300.0,20.88,11208.11,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,3d8f89821c1cd8136a1b047a948ad57363d8dee68752a8f9382af36fdfe41440,2026-09-04T00:39:47.726111
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,Akasa Air,QP-1102,Economy,6825.05,396.66,342.73,1108.08,227.38,300.0,4.79,9204.69,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,03a0fc043f203b99b5f2f971e7667219235b6c862690b076812f6e8a0237e810,2026-09-04T00:39:47.726125
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,SpiceJet,SG-403,Economy,6761.16,395.78,303.84,1154.44,180.12,300.0,5.94,9101.28,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,5abd129f3fcaef9a816405a9cf4f6414b3eb67f26be6fce929048d2ccc1a6ab1,2026-09-04T00:39:47.726137
2026-08-20T10:00:00,MAA,DEL,2026-10-04,45,SpiceJet,SG-201,Economy,6673.67,392.67,356.38,1179.77,266.08,300.0,13.57,9182.14,INR,realtime_provider,https://api.airfarex.in/search?origin=MAA&dest=DEL&date=2026-10-04,AVAILABLE,VALID,4747b51274274f5078d82db323b7d4aa2bec72c63844bce0c931645009018489,2026-09-04T00:39:47.726150
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,IndiGo,6E-101,Economy,16079.24,863.41,281.69,1188.96,244.29,300.0,8.25,18965.84,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,eb5a0b225365a8e4198e7b002d4712269d13c098613cdca5b17c083c58a55e05,2026-09-04T00:39:47.726166
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,Air India,AI-801,Economy,18227.76,982.73,284.78,1426.93,231.94,300.0,24.83,21478.97,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,93fc279ec3ea9e085546e63882aaff95261a1daad50290b242e035aad768fe6a,2026-09-04T00:39:47.726179
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,Vistara,UK-945,Economy,19611.21,1039.76,307.16,1183.96,260.42,300.0,31.62,22734.13,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,1e79c8b55e3e94de855e849a5df7cee90edb9e5621e6a3ae928555fe31c0598c,2026-09-04T00:39:47.726191
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,Vistara,UK-812,Economy,19511.83,1033.38,318.84,1155.67,182.76,300.0,16.54,22519.02,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,8460f5cbac3606bf15d25333bb1b5652b8664d9b7fe3059ae69ee604b9010b8e,2026-09-04T00:39:47.726208
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,Akasa Air,QP-1304,Economy,15374.4,839.26,310.15,1410.84,234.76,300.0,19.23,18488.64,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,62dcc63281316c44ae6ca89df05336f119a9dd8c49babdbe907e288ef6e2e4ee,2026-09-04T00:39:47.726221
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,Akasa Air,QP-1102,Economy,15453.97,837.26,301.96,1291.23,288.26,300.0,11.47,18484.15,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,aaf5127e0d179fffe2198374dfa0a2a58c8739db84b4c9504bdb46e9dd37793a,2026-09-04T00:39:47.726234
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,SpiceJet,SG-201,Economy,14465.95,790.23,287.94,1338.71,239.34,300.0,25.42,17447.59,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,c79a5021167bfc1de251b58dd5a298642529b9708890138f4ff3d04236296b6b,2026-09-04T00:39:47.726246
2026-08-20T10:00:00,CCU,BLR,2026-08-21,1,SpiceJet,SG-403,Economy,14849.24,806.75,298.68,1285.76,276.88,300.0,47.01,17864.32,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-21,AVAILABLE,VALID,1443e2fffa3d4ef4f8dec82746e99f0a24a8655ced4efab672f251769941ca0a,2026-09-04T00:39:47.726256
2026-08-20T10:00:00,CCU,BLR,2026-08-27,7,IndiGo,6E-408,Economy,11280.42,633.55,304.22,1390.63,229.03,300.0,9.93,14147.78,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-27,AVAILABLE,VALID,2f7960163509e3aa9d988cc2f665678faca2e019a93edcac1c8e6f354918f7f2,2026-09-04T00:39:47.726271
2026-08-20T10:00:00,CCU,BLR,2026-08-27,7,IndiGo,6E-101,Economy,10915.2,611.3,323.22,1310.88,219.75,300.0,32.17,13712.52,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-27,AVAILABLE,VALID,bc9c0c38b42946cb41dfda0ec1baddce465a7a8bd44548d2dc04f7561e098848,2026-09-04T00:39:47.726283
2026-08-20T10:00:00,CCU,BLR,2026-08-27,7,Air India,AI-603,Economy,12927.42,714.56,314.15,1363.79,226.15,300.0,33.47,15879.54,INR,realtime_provider,https://api.airfarex.in/search?origin=CCU&dest=BLR&date=2026-08-27,AVAILABLE,VALID,bd6d1d0bf9baad8a865f76b6fdb58f3dc8f27bf940508991ee7012eff664dc31,2026-09-04T00:39:47.726296
